date,上证指数,沪深300,深证成指,创业板指
2016-02-15,2746.196,2946.707,9668.845,2116.838
2016-02-16,2836.571,3037.035,10045.367,2201.925
2016-02-17,2867.338,3063.32,10161.769,2215.341
2016-02-18,2862.893,3053.699,10116.396,2190.911
2016-02-19,2860.021,3051.585,10162.315,2211.006
2016-02-22,2927.175,3118.868,10370.985,2245.564
2016-02-23,2903.331,3089.363,10299.674,2218.119
2016-02-24,2928.896,3109.545,10307.626,2203.741
2016-02-25,2741.245,2918.75,9551.076,2037.143
2016-02-26,2767.21,2948.031,9573.704,2014.92
2016-02-29,2687.979,2877.467,9097.795,1880.66
2016-03-01,2733.17,2930.694,9322.0,1934.919
2016-03-02,2849.681,3051.333,9766.366,2017.604
2016-03-03,2859.758,3058.422,9762.014,2007.076
2016-03-04,2874.147,3093.89,9536.707,1907.041
2016-03-07,2897.34,3104.84,9703.83,1953.332
2016-03-08,2901.387,3107.673,9732.727,2002.191
2016-03-09,2862.556,3071.907,9523.144,1970.813
2016-03-10,2804.726,3013.146,9390.347,1936.968
2016-03-11,2810.307,3018.284,9363.405,1934.87
2016-03-14,2859.499,3065.69,9665.13,2023.128
2016-03-15,2864.368,3074.78,9574.187,1996.92
2016-03-16,2870.43,3090.033,9469.028,1977.538
2016-03-17,2904.832,3124.204,9791.85,2087.293
2016-03-18,2955.15,3171.963,10126.589,2177.87
2016-03-21,3018.802,3249.437,10394.142,2227.034
2016-03-22,2999.363,3225.79,10344.082,2221.702
2016-03-23,3009.96,3236.092,10442.382,2259.106
2016-03-24,2960.97,3181.851,10283.679,2219.77
2016-03-25,2979.434,3197.817,10339.684,2216.086
2016-03-28,2957.82,3169.728,10276.84,2199.685
2016-03-29,2919.832,3135.41,10094.712,2152.548
2016-03-30,3000.645,3216.275,10445.691,2248.783
2016-03-31,3003.915,3218.088,10455.369,2238.286
2016-04-01,3009.53,3221.895,10379.647,2205.369
2016-04-05,3053.065,3264.486,10640.268,2279.52
2016-04-06,3050.592,3257.528,10683.857,2297.041
2016-04-07,3008.42,3209.29,10504.882,2248.684
2016-04-08,2984.958,3185.726,10413.54,2229.934
2016-04-11,3033.957,3230.096,10609.595,2283.143
2016-04-12,3023.646,3218.45,10533.405,2264.016
2016-04-13,3066.638,3261.383,10684.921,2294.015
2016-04-14,3082.362,3275.832,10771.614,2324.394
2016-04-15,3078.117,3272.205,10733.635,2309.676
2016-04-18,3033.66,3228.453,10568.93,2265.593
2016-04-19,3042.823,3238.303,10602.464,2272.52
2016-04-20,2972.584,3181.026,10164.744,2145.239
2016-04-21,2952.891,3160.603,10058.801,2110.162
2016-04-22,2959.24,3174.901,10151.764,2136.924
2016-04-25,2946.67,3162.033,10106.787,2126.834
2016-04-26,2964.7,3179.161,10209.901,2155.697
2016-04-27,2953.671,3165.916,10174.159,2146.611
2016-04-28,2945.589,3160.581,10149.909,2155.229
2016-04-29,2938.324,3156.745,10141.541,2138.738
2016-05-03,2992.643,3213.54,10441.92,2217.23
2016-05-04,2991.272,3209.461,10422.802,2211.018
2016-05-05,2997.842,3213.92,10474.013,2224.095
2016-05-06,2913.248,3130.354,10100.535,2129.194
2016-05-09,2832.113,3065.615,9790.478,2053.597
2016-05-10,2832.591,3069.112,9793.214,2054.222
2016-05-11,2837.037,3082.809,9781.15,2034.925
2016-05-12,2835.862,3090.137,9796.582,2034.566
2016-05-13,2827.109,3074.935,9759.268,2025.224
2016-05-16,2850.862,3095.309,9910.082,2057.857
2016-05-17,2843.684,3086.025,9908.791,2081.441
2016-05-18,2807.514,3068.036,9694.776,2020.476
2016-05-19,2806.906,3062.5,9733.736,2037.403
2016-05-20,2825.483,3078.218,9816.752,2065.302
2016-05-23,2843.645,3087.223,9918.164,2098.234
2016-05-24,2821.666,3063.556,9821.698,2075.51
2016-05-25,2815.086,3059.226,9784.598,2067.254
2016-05-26,2822.443,3064.211,9826.145,2086.008
2016-05-27,2821.046,3062.499,9813.631,2069.885
2016-05-30,2822.451,3066.71,9768.841,2058.519
2016-05-31,2916.616,3169.56,10159.934,2159.801
2016-06-01,2913.508,3160.547,10209.143,2168.82
2016-06-02,2925.229,3167.1,10274.025,2188.558
2016-06-03,2938.682,3189.326,10344.908,2204.974
2016-06-06,2934.098,3178.788,10363.086,2199.302
2016-06-07,2936.045,3177.054,10347.842,2196.727
2016-06-08,2927.159,3163.986,10316.823,2186.544
2016-06-13,2833.071,3066.341,9862.585,2054.707
2016-06-14,2842.189,3075.983,9895.15,2058.314
2016-06-15,2887.21,3116.368,10173.847,2128.8
2016-06-16,2872.817,3094.675,10115.122,2101.417
2016-06-17,2885.105,3110.357,10182.526,2122.89
2016-06-20,2888.809,3112.674,10221.853,2119.63
2016-06-21,2878.558,3106.318,10131.856,2092.001
2016-06-22,2905.55,3133.961,10297.978,2144.819
2016-06-23,2891.96,3117.317,10255.269,2137.486
2016-06-24,2854.286,3077.155,10147.705,2127.365
2016-06-27,2895.703,3120.544,10377.573,2191.806
2016-06-28,2912.557,3136.401,10463.449,2216.71
2016-06-29,2931.592,3151.39,10460.968,2209.788
2016-06-30,2929.606,3153.921,10489.993,2227.791
2016-07-01,2932.476,3154.2,10458.433,2211.178
2016-07-04,2988.604,3204.696,10609.859,2248.713
2016-07-05,3006.392,3207.383,10602.772,2246.024
2016-07-06,3017.292,3216.804,10641.647,2241.561
2016-07-07,3016.847,3209.954,10620.582,2233.922
2016-07-08,2988.094,3192.28,10611.803,2239.003
2016-07-11,2994.917,3203.33,10594.819,2218.589
2016-07-12,3049.381,3273.182,10757.846,2247.355
2016-07-13,3060.689,3282.868,10853.556,2285.369
2016-07-14,3054.018,3276.764,10854.136,2293.079
2016-07-15,3054.296,3276.278,10823.215,2263.784
2016-07-18,3043.564,3262.022,10761.999,2249.872
2016-07-19,3036.598,3248.234,10778.249,2273.719
2016-07-20,3027.9,3237.605,10759.86,2268.535
2016-07-21,3039.009,3252.523,10787.213,2265.128
2016-07-22,3012.816,3225.162,10709.068,2249.999
2016-07-25,3015.828,3230.885,10718.355,2245.885
2016-07-26,3050.166,3269.588,10852.206,2279.55
2016-07-27,2991.999,3218.243,10405.85,2155.386
2016-07-28,2994.323,3221.137,10396.305,2139.744
2016-07-29,2979.339,3203.93,10329.436,2122.412
2016-08-01,2953.385,3176.809,10185.478,2099.179
2016-08-02,2971.279,3189.053,10250.546,2113.214
2016-08-03,2978.461,3193.507,10281.248,2108.315
2016-08-04,2982.426,3201.289,10366.499,2129.652
2016-08-05,2976.696,3205.11,10342.279,2109.056
2016-08-08,3004.277,3234.183,10468.885,2130.594
2016-08-09,3025.681,3256.981,10564.775,2154.505
2016-08-10,3018.746,3243.341,10511.159,2137.001
2016-08-11,3002.638,3233.36,10390.956,2103.396
2016-08-12,3050.667,3294.234,10528.104,2123.841
2016-08-15,3125.195,3393.424,10822.105,2193.212
2016-08-16,3110.037,3378.245,10882.951,2201.096
2016-08-17,3109.555,3373.048,10890.688,2208.195
2016-08-18,3104.114,3364.485,10879.196,2201.594
2016-08-19,3108.102,3365.02,10872.707,2204.556
2016-08-22,3084.805,3336.795,10731.4,2167.401
2016-08-23,3089.706,3341.83,10750.294,2174.159
2016-08-24,3085.88,3329.863,10760.439,2192.17
2016-08-25,3068.329,3308.972,10679.147,2180.66
2016-08-26,3070.309,3307.09,10693.751,2189.75
2016-08-29,3070.027,3307.781,10724.399,2193.201
2016-08-30,3074.677,3311.987,10729.115,2195.531
2016-08-31,3085.491,3327.794,10757.876,2191.758
2016-09-01,3063.305,3301.577,10669.509,2181.327
2016-09-02,3067.352,3314.114,10640.423,2170.858
2016-09-05,3072.095,3319.68,10695.453,2182.694
2016-09-06,3090.713,3342.626,10861.499,2222.837
2016-09-07,3091.928,3340.817,10838.715,2212.053
2016-09-08,3095.954,3339.564,10851.194,2223.469
2016-09-09,3078.855,3318.044,10762.793,2202.968
2016-09-12,3021.977,3262.604,10461.576,2145.563
2016-09-13,3023.51,3260.333,10514.584,2145.868
2016-09-14,3002.849,3238.73,10454.244,2144.558
2016-09-19,3026.051,3263.124,10557.249,2165.213
2016-09-20,3023.0,3257.403,10544.525,2158.432
2016-09-21,3025.874,3266.636,10583.402,2162.132
2016-09-22,3042.313,3291.121,10662.214,2168.423
2016-09-23,3033.896,3275.667,10609.695,2156.51
2016-09-26,2980.43,3220.284,10392.695,2122.9
2016-09-27,2998.172,3240.755,10476.969,2140.803
2016-09-28,2987.858,3230.89,10467.16,2139.629
2016-09-29,2998.483,3244.387,10512.249,2146.184
2016-09-30,3004.703,3253.285,10567.577,2149.901
2016-10-10,3048.143,3293.869,10741.689,2208.469
2016-10-11,3065.25,3306.557,10782.309,2210.862
2016-10-12,3058.498,3300.01,10788.592,2209.685
2016-10-13,3061.346,3302.646,10787.489,2208.567
2016-10-14,3063.809,3305.848,10759.682,2194.227
2016-10-17,3041.166,3277.879,10651.498,2167.863
2016-10-18,3083.875,3321.332,10797.022,2198.142
2016-10-19,3084.719,3316.241,10757.919,2184.911
2016-10-20,3084.458,3318.604,10784.328,2193.256
2016-10-21,3090.941,3327.74,10748.897,2180.997
2016-10-24,3128.247,3367.578,10842.643,2200.804
2016-10-25,3131.939,3367.455,10871.505,2200.208
2016-10-26,3116.312,3354.8,10817.511,2184.493
2016-10-27,3112.35,3345.695,10788.97,2182.478
2016-10-28,3104.27,3340.126,10711.037,2165.433
2016-10-31,3100.492,3336.278,10704.304,2159.76
2016-11-01,3122.436,3359.052,10796.137,2176.447
2016-11-02,3102.733,3333.352,10692.653,2146.399
2016-11-03,3128.936,3365.085,10743.963,2153.185
2016-11-04,3125.317,3354.175,10702.57,2145.229
2016-11-07,3133.333,3356.592,10695.178,2130.301
2016-11-08,3147.888,3371.118,10763.126,2150.302
2016-11-09,3128.37,3353.055,10697.114,2123.844
2016-11-10,3171.282,3390.612,10821.663,2143.321
2016-11-11,3196.044,3417.221,10878.139,2147.107
2016-11-14,3210.371,3430.248,10907.525,2161.686
2016-11-15,3206.986,3429.87,10958.104,2179.3
2016-11-16,3205.057,3429.592,10968.084,2182.467
2016-11-17,3208.453,3436.535,10945.416,2163.042
2016-11-18,3192.856,3417.455,10889.106,2157.96
2016-11-21,3218.148,3441.111,10899.917,2152.602
2016-11-22,3248.352,3468.364,10985.603,2177.651
2016-11-23,3241.137,3474.729,10973.8,2165.708
2016-11-24,3241.736,3488.74,10967.466,2146.626
2016-11-25,3261.938,3521.298,11036.529,2167.528
2016-11-28,3277.0,3535.081,11068.867,2166.045
2016-11-29,3282.924,3564.04,11034.701,2160.345
2016-11-30,3250.034,3538.001,11012.192,2183.049
2016-12-01,3273.309,3565.036,11088.156,2181.929
2016-12-02,3243.843,3528.955,10912.627,2143.452
2016-12-05,3204.709,3469.407,10784.332,2143.878
2016-12-06,3199.647,3459.153,10779.766,2122.26
2016-12-07,3222.242,3475.747,10855.718,2134.987
2016-12-08,3215.366,3470.143,10812.297,2114.711
2016-12-09,3232.883,3493.7,10789.624,2099.888
2016-12-12,3152.97,3409.179,10302.853,1984.395
2016-12-13,3155.037,3405.036,10332.275,1985.043
2016-12-14,3140.531,3378.945,10232.819,1963.08
2016-12-15,3117.677,3340.434,10256.108,1975.854
2016-12-16,3122.982,3346.031,10334.757,1998.113
2016-12-19,3118.085,3328.983,10283.164,1980.41
2016-12-20,3102.876,3309.064,10245.332,1982.297
2016-12-21,3137.43,3338.536,10313.569,1991.696
2016-12-22,3139.558,3335.672,10306.924,1986.274
2016-12-23,3110.154,3307.599,10199.86,1964.541
2016-12-26,3122.569,3322.401,10233.419,1974.01
2016-12-27,3114.664,3316.385,10230.57,1968.62
2016-12-28,3102.236,3301.889,10187.159,1957.155
2016-12-29,3096.097,3297.765,10159.447,1959.24
2016-12-30,3103.637,3310.081,10177.138,1962.059
2017-01-03,3135.921,3342.227,10262.847,1963.255
2017-01-04,3158.794,3368.312,10384.867,1991.565
2017-01-05,3165.411,3367.789,10371.471,1983.971
2017-01-06,3154.321,3347.667,10289.361,1965.03
2017-01-09,3171.236,3363.901,10331.792,1961.619
2017-01-10,3161.671,3358.272,10306.337,1951.677
2017-01-11,3136.754,3334.495,10215.477,1937.547
2017-01-12,3119.289,3317.624,10131.23,1930.145
2017-01-13,3112.764,3319.912,10008.301,1899.943
2017-01-16,3103.428,3319.446,9712.796,1830.848
2017-01-17,3108.775,3326.356,9826.788,1867.868
2017-01-18,3113.012,3339.365,9804.758,1845.787
2017-01-19,3101.299,3329.289,9768.574,1844.14
2017-01-20,3123.139,3354.889,9906.14,1880.748
2017-01-23,3136.775,3364.081,9976.191,1887.324
2017-01-24,3142.553,3364.451,9941.548,1861.216
2017-01-25,3149.555,3375.904,9977.963,1870.703
2017-01-26,3159.166,3387.961,10052.05,1886.232
2017-02-03,3140.17,3364.492,10004.845,1876.761
2017-02-06,3156.984,3373.205,10078.733,1900.447
2017-02-07,3153.088,3365.685,10055.565,1889.134
2017-02-08,3166.982,3383.288,10130.121,1903.628
2017-02-09,3183.179,3396.292,10182.729,1914.082
2017-02-10,3196.699,3413.487,10186.376,1904.685
2017-02-13,3216.839,3436.275,10270.825,1913.681
2017-02-14,3217.928,3435.804,10264.918,1909.395
2017-02-15,3212.986,3421.713,10177.252,1892.357
2017-02-16,3229.618,3440.933,10253.957,1897.63
2017-02-17,3202.076,3421.442,10197.918,1882.869
2017-02-20,3239.961,3471.393,10328.997,1894.962
2017-02-21,3253.326,3482.823,10405.746,1921.077
2017-02-22,3261.218,3489.757,10444.377,1919.973
2017-02-23,3251.375,3473.324,10432.64,1925.951
2017-02-24,3253.433,3473.852,10443.729,1938.444
2017-02-27,3228.66,3446.223,10353.555,1926.771
2017-02-28,3241.733,3452.81,10391.344,1927.16
2017-03-01,3246.934,3458.438,10418.622,1931.968
2017-03-02,3230.028,3435.096,10367.307,1920.405
2017-03-03,3218.312,3427.863,10397.048,1928.289
2017-03-06,3233.866,3446.484,10522.276,1962.77
2017-03-07,3242.406,3453.957,10552.145,1977.853
2017-03-08,3240.665,3448.731,10498.313,1964.628
2017-03-09,3216.746,3426.944,10421.058,1953.943
2017-03-10,3212.76,3427.892,10451.008,1950.008
2017-03-13,3237.024,3458.098,10559.884,1970.879
2017-03-14,3239.328,3456.693,10531.729,1958.023
2017-03-15,3241.76,3463.644,10543.01,1957.82
2017-03-16,3268.935,3481.507,10624.421,1966.727
2017-03-17,3237.447,3445.805,10515.414,1949.661
2017-03-20,3250.808,3449.613,10532.331,1953.816
2017-03-21,3261.611,3466.347,10586.621,1961.063
2017-03-22,3245.22,3450.05,10553.526,1948.58
2017-03-23,3248.55,3461.978,10583.043,1948.369
2017-03-24,3269.445,3489.6,10646.724,1965.137
2017-03-27,3266.955,3478.039,10581.919,1947.528
2017-03-28,3252.948,3469.809,10563.285,1944.363
2017-03-29,3241.314,3465.193,10520.816,1929.196
2017-03-30,3210.237,3436.758,10348.271,1893.701
2017-03-31,3222.514,3456.046,10428.723,1907.338
2017-04-05,3270.305,3503.893,10627.134,1943.16
2017-04-06,3281.005,3514.047,10656.175,1944.234
2017-04-07,3286.616,3517.463,10669.48,1946.048
2017-04-10,3269.393,3505.139,10603.275,1912.451
2017-04-11,3288.966,3517.328,10655.791,1917.633
2017-04-12,3273.83,3509.439,10587.313,1897.506
2017-04-13,3275.96,3514.566,10654.085,1910.476
2017-04-14,3246.067,3486.505,10519.856,1887.46
2017-04-17,3222.167,3479.942,10450.862,1868.281
2017-04-18,3196.713,3462.743,10411.438,1848.203
2017-04-19,3170.687,3445.876,10348.407,1845.382
2017-04-20,3172.1,3461.548,10359.09,1850.39
2017-04-21,3173.151,3466.787,10314.354,1839.006
2017-04-24,3129.531,3431.259,10091.888,1809.911
2017-04-25,3134.567,3440.974,10165.215,1818.87
2017-04-26,3140.847,3445.183,10204.843,1820.48
2017-04-27,3152.187,3446.72,10229.194,1842.922
2017-04-28,3154.658,3439.753,10234.652,1850.734
2017-05-02,3143.712,3426.577,10223.97,1850.849
2017-05-03,3135.346,3413.128,10184.136,1840.453
2017-05-04,3127.369,3404.386,10147.44,1838.104
2017-05-05,3103.038,3382.55,10024.436,1818.191
2017-05-08,3078.613,3358.813,9833.167,1788.708
2017-05-09,3080.527,3352.532,9885.345,1802.491
2017-05-10,3052.785,3337.701,9756.809,1771.319
2017-05-11,3061.5,3356.646,9776.45,1772.413
2017-05-12,3083.513,3385.379,9787.986,1774.628
2017-05-15,3090.229,3399.194,9845.604,1778.636
2017-05-16,3112.964,3428.649,10046.662,1814.941
2017-05-17,3104.442,3409.966,10030.111,1822.639
2017-05-18,3090.139,3398.113,9974.348,1813.506
2017-05-19,3090.631,3403.849,9970.962,1801.078
2017-05-22,3075.676,3411.239,9899.646,1788.075
2017-05-23,3061.947,3424.194,9763.783,1758.235
2017-05-24,3064.076,3424.167,9812.458,1776.278
2017-05-25,3107.831,3485.658,9893.778,1777.694
2017-05-26,3110.059,3480.435,9859.234,1759.632
2017-05-31,3117.178,3492.885,9864.845,1763.729
2017-06-01,3102.623,3497.738,9730.326,1728.488
2017-06-02,3105.54,3486.507,9794.889,1745.927
2017-06-05,3091.656,3468.754,9842.603,1761.246
2017-06-06,3102.126,3492.882,9915.923,1766.393
2017-06-07,3140.325,3533.872,10109.876,1799.852
2017-06-08,3150.334,3560.979,10148.722,1794.75
2017-06-09,3158.4,3576.17,10177.447,1796.135
2017-06-12,3139.877,3574.389,10119.986,1775.551
2017-06-13,3153.743,3582.267,10224.817,1795.632
2017-06-14,3130.674,3535.299,10151.534,1790.635
2017-06-15,3132.486,3528.793,10221.691,1816.259
2017-06-16,3123.166,3518.761,10191.24,1810.053
2017-06-19,3144.374,3553.665,10262.8,1816.4
2017-06-20,3140.014,3546.494,10288.526,1820.976
2017-06-21,3156.212,3587.955,10367.173,1824.691
2017-06-22,3147.453,3590.343,10265.199,1798.381
2017-06-23,3157.873,3622.883,10366.776,1807.429
2017-06-26,3185.444,3668.092,10537.591,1821.277
2017-06-27,3191.197,3674.715,10535.364,1819.934
2017-06-28,3173.201,3646.167,10451.565,1808.199
2017-06-29,3188.063,3668.828,10511.86,1813.552
2017-06-30,3192.427,3666.798,10529.609,1818.067
2017-07-03,3195.912,3650.846,10535.046,1835.986
2017-07-04,3182.804,3619.984,10474.828,1829.505
2017-07-05,3207.134,3659.68,10561.089,1836.631
2017-07-06,3212.444,3660.097,10562.056,1838.995
2017-07-07,3217.957,3655.929,10563.717,1835.439
2017-07-10,3212.632,3653.687,10505.602,1803.247
2017-07-11,3203.038,3670.809,10467.711,1783.912
2017-07-12,3197.544,3658.824,10453.193,1786.746
2017-07-13,3218.163,3686.921,10466.103,1778.863
2017-07-14,3222.417,3703.094,10427.787,1745.567
2017-07-17,3176.465,3663.558,10055.796,1656.433
2017-07-18,3187.567,3667.181,10103.763,1667.488
2017-07-19,3230.976,3729.747,10295.575,1684.771
2017-07-20,3244.865,3747.884,10366.982,1688.61
2017-07-21,3237.982,3728.598,10364.82,1690.145
2017-07-24,3250.599,3743.469,10404.223,1686.438
2017-07-25,3243.689,3719.559,10353.212,1688.094
2017-07-26,3247.675,3705.388,10297.343,1681.31
2017-07-27,3249.781,3712.195,10395.193,1742.191
2017-07-28,3253.24,3721.891,10437.938,1734.074
2017-07-31,3273.028,3737.873,10505.044,1736.3
2017-08-01,3292.638,3770.383,10525.347,1741.074
2017-08-02,3285.057,3760.853,10469.338,1724.833
2017-08-03,3272.929,3727.826,10436.172,1733.124
2017-08-04,3262.081,3707.58,10361.231,1719.617
2017-08-07,3279.457,3726.795,10451.083,1732.434
2017-08-08,3281.873,3732.213,10496.245,1762.421
2017-08-09,3275.573,3731.044,10544.59,1763.049
2017-08-10,3261.749,3715.921,10480.642,1753.669
2017-08-11,3208.541,3647.35,10291.347,1742.139
2017-08-14,3237.36,3694.683,10519.804,1793.482
2017-08-15,3251.262,3706.057,10559.778,1798.569
2017-08-16,3246.451,3701.421,10600.779,1825.187
2017-08-17,3268.43,3721.277,10653.73,1833.398
2017-08-18,3268.724,3724.675,10614.082,1821.803
2017-08-21,3286.906,3740.994,10689.772,1829.217
2017-08-22,3290.226,3752.298,10653.982,1814.915
2017-08-23,3287.705,3756.088,10619.337,1807.366
2017-08-24,3271.512,3734.646,10552.962,1795.739
2017-08-25,3331.522,3795.754,10659.009,1812.878
2017-08-28,3362.651,3842.712,10809.736,1842.828
2017-08-29,3365.226,3834.538,10762.366,1831.591
2017-08-30,3363.627,3834.301,10813.927,1838.631
2017-08-31,3360.81,3822.093,10816.645,1849.379
2017-09-01,3367.119,3830.538,10880.557,1865.25
2017-09-04,3379.583,3845.616,10962.854,1883.618
2017-09-05,3384.317,3857.046,10986.947,1885.162
2017-09-06,3385.389,3849.45,11024.586,1902.857
2017-09-07,3365.497,3829.871,10969.127,1890.382
2017-09-08,3365.243,3825.99,10970.772,1885.274
2017-09-11,3376.419,3825.645,11053.729,1896.375
2017-09-12,3379.488,3837.934,11043.605,1884.484
2017-09-13,3384.147,3842.606,11091.492,1888.432
2017-09-14,3371.426,3829.955,11070.492,1879.252
2017-09-15,3353.619,3831.297,11063.104,1875.635
2017-09-18,3362.859,3843.143,11153.532,1894.802
2017-09-19,3356.845,3832.116,11083.899,1880.296
2017-09-20,3365.996,3842.435,11191.13,1892.669
2017-09-21,3357.812,3837.818,11098.339,1872.77
2017-09-22,3352.529,3837.73,11069.822,1866.425
2017-09-25,3341.549,3817.792,10930.67,1843.621
2017-09-26,3343.583,3820.782,10950.769,1839.455
2017-09-27,3345.272,3821.2,11036.78,1854.943
2017-09-28,3339.642,3822.539,11031.422,1854.734
2017-09-29,3348.943,3836.501,11087.187,1866.982
2017-10-09,3374.378,3882.208,11264.273,1889.838
2017-10-10,3382.988,3889.864,11329.514,1917.458
2017-10-11,3388.284,3902.687,11312.496,1901.551
2017-10-12,3386.1,3912.954,11307.325,1899.986
2017-10-13,3390.523,3921.002,11399.094,1926.074
2017-10-16,3378.47,3913.446,11271.199,1882.686
2017-10-17,3372.041,3913.069,11275.341,1876.991
2017-10-18,3381.794,3944.163,11282.747,1868.159
2017-10-19,3370.172,3931.25,11189.553,1862.611
2017-10-20,3378.648,3926.852,11238.877,1880.214
2017-10-23,3380.699,3930.798,11306.308,1898.759
2017-10-24,3388.248,3959.395,11339.127,1901.693
2017-10-25,3396.898,3976.949,11437.209,1913.264
2017-10-26,3407.567,3993.575,11461.285,1910.722
2017-10-27,3416.812,4021.968,11444.524,1896.224
2017-10-30,3390.337,4009.722,11312.607,1855.986
2017-10-31,3393.342,4006.718,11367.619,1869.787
2017-11-01,3395.913,3996.622,11350.32,1872.746
2017-11-02,3383.31,3997.134,11292.422,1847.565
2017-11-03,3371.744,3992.698,11215.194,1832.967
2017-11-06,3388.174,4020.89,11373.736,1850.303
2017-11-07,3413.575,4054.247,11467.969,1859.068
2017-11-08,3415.46,4048.006,11447.4,1866.142
2017-11-09,3427.795,4075.9,11553.239,1884.112
2017-11-10,3432.673,4111.911,11645.047,1900.631
2017-11-13,3447.836,4128.073,11694.996,1906.437
2017-11-14,3429.548,4099.351,11582.925,1896.721
2017-11-15,3402.525,4073.67,11462.11,1868.081
2017-11-16,3399.25,4105.012,11537.956,1878.26
2017-11-17,3382.908,4120.851,11292.934,1833.895
2017-11-20,3392.399,4143.833,11437.546,1859.75
2017-11-21,3410.498,4217.702,11602.1,1856.961
2017-11-22,3430.464,4227.567,11560.797,1853.378
2017-11-23,3351.918,4102.397,11175.47,1794.781
2017-11-24,3353.821,4104.203,11168.393,1782.657
2017-11-27,3322.23,4049.948,10954.181,1760.9
2017-11-28,3333.657,4055.824,11091.137,1793.868
2017-11-29,3337.862,4053.753,11082.132,1787.382
2017-11-30,3317.188,4006.099,10944.099,1770.302
2017-12-01,3317.617,3998.137,11013.153,1804.622
2017-12-04,3309.618,4018.857,11014.549,1797.765
2017-12-05,3303.675,4040.17,10854.755,1758.59
2017-12-06,3293.965,4015.821,10911.329,1784.315
2017-12-07,3272.054,3971.057,10801.253,1776.99
2017-12-08,3289.992,4003.379,10935.058,1792.155
2017-12-11,3322.196,4069.5,11143.261,1816.985
2017-12-12,3280.814,4016.016,11043.212,1798.691
2017-12-13,3303.037,4050.093,11143.889,1806.09
2017-12-14,3292.439,4026.152,11110.178,1794.344
2017-12-15,3266.137,3980.856,10998.117,1783.973
2017-12-18,3267.922,3985.291,10960.115,1780.644
2017-12-19,3296.538,4035.329,11074.994,1798.502
2017-12-20,3287.606,4030.49,11003.333,1782.413
2017-12-21,3300.059,4067.849,11118.247,1789.736
2017-12-22,3297.063,4054.598,11094.155,1779.339
2017-12-25,3280.461,4041.54,11005.503,1755.806
2017-12-26,3306.125,4053.622,11021.831,1758.821
2017-12-27,3275.783,3991.208,10911.212,1745.236
2017-12-28,3296.385,4018.897,10974.007,1745.017
2017-12-29,3307.172,4030.855,11040.45,1752.652
2018-01-02,3348.326,4087.401,11178.052,1769.672
2018-01-03,3369.108,4111.393,11280.296,1795.383
2018-01-04,3385.71,4128.812,11341.346,1794.609
2018-01-05,3391.75,4138.751,11342.848,1801.418
2018-01-08,3409.48,4160.16,11382.717,1806.156
2018-01-09,3413.9,4189.298,11447.091,1803.586
2018-01-10,3421.834,4207.813,11437.084,1791.084
2018-01-11,3425.345,4205.586,11464.196,1804.235
2018-01-12,3428.941,4225.001,11461.991,1785.705
2018-01-15,3410.488,4225.239,11307.46,1732.623
2018-01-16,3436.594,4258.473,11386.91,1729.597
2018-01-17,3444.671,4248.116,11303.967,1742.034
2018-01-18,3474.754,4271.417,11319.905,1738.002
2018-01-19,3487.864,4285.395,11296.273,1728.14
2018-01-22,3501.362,4336.597,11513.081,1768.214
2018-01-23,3546.505,4382.613,11555.255,1767.829
2018-01-24,3559.465,4389.885,11607.569,1813.275
2018-01-25,3548.307,4365.079,11552.562,1810.835
2018-01-26,3558.129,4381.3,11557.815,1816.8
2018-01-29,3523.001,4302.018,11352.716,1799.771
2018-01-30,3488.009,4256.102,11278.781,1782.399
2018-01-31,3480.833,4275.899,11159.676,1735.057
2018-02-01,3446.98,4245.898,10864.342,1697.39
2018-02-02,3462.081,4271.233,10925.161,1702.426
2018-02-05,3487.497,4274.146,10836.252,1688.272
2018-02-06,3370.652,4148.886,10377.609,1598.116
2018-02-07,3309.26,4050.497,10246.974,1616.4
2018-02-08,3262.05,4012.047,10372.588,1641.431
2018-02-09,3129.851,3840.653,10001.228,1592.51
2018-02-12,3154.125,3890.105,10291.882,1648.072
2018-02-13,3184.959,3935.632,10362.432,1648.582
2018-02-14,3199.159,3966.961,10431.914,1646.771
2018-02-22,3268.559,4052.733,10658.937,1677.765
2018-02-23,3289.024,4071.089,10662.791,1668.834
2018-02-26,3329.574,4118.419,10895.562,1729.153
2018-02-27,3292.068,4058.981,10807.534,1743.541
2018-02-28,3259.408,4023.642,10828.73,1753.627
2018-03-01,3273.755,4049.086,10943.131,1789.849
2018-03-02,3254.528,4016.461,10856.246,1772.005
2018-03-05,3256.926,4018.097,10875.68,1795.693
2018-03-06,3289.642,4066.565,11007.952,1797.609
2018-03-07,3271.668,4036.654,10904.988,1785.27
2018-03-08,3288.406,4077.6,11019.078,1793.222
2018-03-09,3307.166,4108.865,11194.914,1856.455
2018-03-12,3326.699,4127.666,11326.271,1882.409
2018-03-13,3310.239,4091.253,11241.405,1872.678
2018-03-14,3291.382,4073.345,11139.627,1841.289
2018-03-15,3291.112,4096.163,11163.654,1848.71
2018-03-16,3269.882,4056.423,11051.122,1821.322
2018-03-19,3279.252,4074.248,11068.493,1842.92
2018-03-20,3290.64,4077.704,11077.802,1864.62
2018-03-21,3280.952,4061.05,10980.55,1829.913
2018-03-22,3263.48,4020.349,10877.252,1817.228
2018-03-23,3152.761,3904.936,10439.986,1726.021
